,ID,age,age_rounded,category,subCategory,meanDiff,income,degree
2730,227,10,10.35616438,Information,Information_trivia,6,between $3000 and $5000,Bachelor's degree
2731,227,10,10.35616438,Novelty,Novelty_animals,1,between $3000 and $5000,Bachelor's degree
2732,227,10,10.35616438,Novelty,Novelty_objects,0,between $3000 and $5000,Bachelor's degree
2733,227,10,10.35616438,Novelty,Novelty_repetitions,2,between $3000 and $5000,Bachelor's degree
2734,227,10,10.35616438,Uncertainty reduction,Uncertainty_cards,3,between $3000 and $5000,Bachelor's degree
2735,227,10,10.35616438,Uncertainty reduction,Uncertainty_die,1,between $3000 and $5000,Bachelor's degree
2736,227,10,10.35616438,Uncertainty reduction,Uncertainty_pixels,-1,between $3000 and $5000,Bachelor's degree
2737,228,9,9.04109589,Agency,Agency_butterflies,0,more than $5000,Master's degree
2738,228,9,9.04109589,Agency,Agency_doors,0,more than $5000,Master's degree
2739,228,9,9.04109589,Agency,Agency_envelopes,0,more than $5000,Master's degree
2740,228,9,9.04109589,Information,Information_pics,3,more than $5000,Master's degree
2741,228,9,9.04109589,Information,Information_poems,-2,more than $5000,Master's degree
2742,228,9,9.04109589,Information,Information_trivia,0,more than $5000,Master's degree
2743,228,9,9.04109589,Novelty,Novelty_animals,0,more than $5000,Master's degree
2744,228,9,9.04109589,Novelty,Novelty_objects,0,more than $5000,Master's degree
2745,228,9,9.04109589,Novelty,Novelty_repetitions,3,more than $5000,Master's degree
2746,228,9,9.04109589,Uncertainty reduction,Uncertainty_cards,1,more than $5000,Master's degree
2747,228,9,9.04109589,Uncertainty reduction,Uncertainty_die,2,more than $5000,Master's degree
2748,228,9,9.04109589,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
2749,229,11,11.67123288,Agency,Agency_butterflies,0,between $2000 and $3000,Master's degree
2750,229,11,11.67123288,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
2751,229,11,11.67123288,Agency,Agency_envelopes,0,between $2000 and $3000,Master's degree
2752,229,11,11.67123288,Information,Information_pics,0,between $2000 and $3000,Master's degree
2753,229,11,11.67123288,Information,Information_poems,0,between $2000 and $3000,Master's degree
2754,229,11,11.67123288,Information,Information_trivia,2,between $2000 and $3000,Master's degree
2755,229,11,11.67123288,Novelty,Novelty_animals,2,between $2000 and $3000,Master's degree
2756,229,11,11.67123288,Novelty,Novelty_objects,2,between $2000 and $3000,Master's degree
2757,229,11,11.67123288,Novelty,Novelty_repetitions,3,between $2000 and $3000,Master's degree
2758,229,11,11.67123288,Uncertainty reduction,Uncertainty_cards,3,between $2000 and $3000,Master's degree
2759,229,11,11.67123288,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
2760,229,11,11.67123288,Uncertainty reduction,Uncertainty_pixels,2,between $2000 and $3000,Master's degree
2761,230,11,11.17808219,Agency,Agency_butterflies,2,Prefer not to say,Master's degree
2762,230,11,11.17808219,Agency,Agency_doors,0,Prefer not to say,Master's degree
2763,230,11,11.17808219,Agency,Agency_envelopes,0,Prefer not to say,Master's degree
2764,230,11,11.17808219,Information,Information_pics,1,Prefer not to say,Master's degree
2765,230,11,11.17808219,Information,Information_poems,1,Prefer not to say,Master's degree
2766,230,11,11.17808219,Information,Information_trivia,0,Prefer not to say,Master's degree
2767,230,11,11.17808219,Novelty,Novelty_animals,0,Prefer not to say,Master's degree
2768,230,11,11.17808219,Novelty,Novelty_objects,0,Prefer not to say,Master's degree
2769,230,11,11.17808219,Novelty,Novelty_repetitions,2,Prefer not to say,Master's degree
2770,230,11,11.17808219,Uncertainty reduction,Uncertainty_cards,2,Prefer not to say,Master's degree
2771,230,11,11.17808219,Uncertainty reduction,Uncertainty_die,3,Prefer not to say,Master's degree
2772,230,11,11.17808219,Uncertainty reduction,Uncertainty_pixels,-1,Prefer not to say,Master's degree
2773,231,9,9.287671233,Agency,Agency_butterflies,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
2774,231,9,9.287671233,Agency,Agency_doors,0,Prefer not to say,"Professional degree (e.g., MD, JD)"
2775,231,9,9.287671233,Agency,Agency_envelopes,-2,Prefer not to say,"Professional degree (e.g., MD, JD)"
2776,231,9,9.287671233,Information,Information_pics,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2777,231,9,9.287671233,Information,Information_poems,3,Prefer not to say,"Professional degree (e.g., MD, JD)"
2778,231,9,9.287671233,Information,Information_trivia,4,Prefer not to say,"Professional degree (e.g., MD, JD)"
2779,231,9,9.287671233,Novelty,Novelty_animals,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2780,231,9,9.287671233,Novelty,Novelty_objects,-1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2781,231,9,9.287671233,Novelty,Novelty_repetitions,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2782,231,9,9.287671233,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2783,231,9,9.287671233,Uncertainty reduction,Uncertainty_die,2,Prefer not to say,"Professional degree (e.g., MD, JD)"
2784,231,9,9.287671233,Uncertainty reduction,Uncertainty_pixels,1,Prefer not to say,"Professional degree (e.g., MD, JD)"
2785,232,10,10.35616438,Agency,Agency_butterflies,0,between $1500 and $2000,Master's degree
2786,232,10,10.35616438,Agency,Agency_doors,0,between $1500 and $2000,Master's degree
2787,232,10,10.35616438,Agency,Agency_envelopes,0,between $1500 and $2000,Master's degree
2788,232,10,10.35616438,Information,Information_pics,0,between $1500 and $2000,Master's degree
2789,232,10,10.35616438,Information,Information_poems,0,between $1500 and $2000,Master's degree
2790,232,10,10.35616438,Information,Information_trivia,-4,between $1500 and $2000,Master's degree
2791,232,10,10.35616438,Novelty,Novelty_animals,0,between $1500 and $2000,Master's degree
2792,232,10,10.35616438,Novelty,Novelty_objects,0,between $1500 and $2000,Master's degree
2793,232,10,10.35616438,Novelty,Novelty_repetitions,3,between $1500 and $2000,Master's degree
2794,232,10,10.35616438,Uncertainty reduction,Uncertainty_cards,2,between $1500 and $2000,Master's degree
2795,232,10,10.35616438,Uncertainty reduction,Uncertainty_die,2,between $1500 and $2000,Master's degree
2796,232,10,10.35616438,Uncertainty reduction,Uncertainty_pixels,1,between $1500 and $2000,Master's degree
2797,233,7,7.150684932,Agency,Agency_butterflies,0,more than $5000,Master's degree
2798,233,7,7.150684932,Agency,Agency_doors,1,more than $5000,Master's degree
2799,233,7,7.150684932,Agency,Agency_envelopes,1,more than $5000,Master's degree
2800,233,7,7.150684932,Information,Information_pics,3,more than $5000,Master's degree
2801,233,7,7.150684932,Information,Information_poems,1,more than $5000,Master's degree
2802,233,7,7.150684932,Information,Information_trivia,-2,more than $5000,Master's degree
2803,233,7,7.150684932,Novelty,Novelty_animals,-1,more than $5000,Master's degree
2804,233,7,7.150684932,Novelty,Novelty_objects,0,more than $5000,Master's degree
2805,233,7,7.150684932,Novelty,Novelty_repetitions,4,more than $5000,Master's degree
2806,233,7,7.150684932,Uncertainty reduction,Uncertainty_cards,1,more than $5000,Master's degree
2807,233,7,7.150684932,Uncertainty reduction,Uncertainty_die,1,more than $5000,Master's degree
2808,233,7,7.150684932,Uncertainty reduction,Uncertainty_pixels,4,more than $5000,Master's degree
2809,234,7,7.643835616,Agency,Agency_butterflies,2,between $2000 and $3000,Master's degree
2810,234,7,7.643835616,Agency,Agency_doors,0,between $2000 and $3000,Master's degree
2811,234,7,7.643835616,Agency,Agency_envelopes,-1,between $2000 and $3000,Master's degree
2812,234,7,7.643835616,Information,Information_pics,-1,between $2000 and $3000,Master's degree
2813,234,7,7.643835616,Information,Information_poems,1,between $2000 and $3000,Master's degree
2814,234,7,7.643835616,Information,Information_trivia,2,between $2000 and $3000,Master's degree
2815,234,7,7.643835616,Novelty,Novelty_animals,0,between $2000 and $3000,Master's degree
2816,234,7,7.643835616,Novelty,Novelty_objects,-1,between $2000 and $3000,Master's degree
2817,234,7,7.643835616,Novelty,Novelty_repetitions,3,between $2000 and $3000,Master's degree
2818,234,7,7.643835616,Uncertainty reduction,Uncertainty_cards,-1,between $2000 and $3000,Master's degree
2819,234,7,7.643835616,Uncertainty reduction,Uncertainty_die,0,between $2000 and $3000,Master's degree
2820,234,7,7.643835616,Uncertainty reduction,Uncertainty_pixels,-1,between $2000 and $3000,Master's degree
2821,235,8,8.712328767,Agency,Agency_butterflies,2,more than $5000,Bachelor's degree
2822,235,8,8.712328767,Agency,Agency_doors,1,more than $5000,Bachelor's degree
2823,235,8,8.712328767,Agency,Agency_envelopes,1,more than $5000,Bachelor's degree
2824,235,8,8.712328767,Information,Information_pics,0,more than $5000,Bachelor's degree
2825,235,8,8.712328767,Information,Information_poems,3,more than $5000,Bachelor's degree
2826,235,8,8.712328767,Information,Information_trivia,3,more than $5000,Bachelor's degree
2827,235,8,8.712328767,Novelty,Novelty_animals,3,more than $5000,Bachelor's degree
2828,235,8,8.712328767,Novelty,Novelty_objects,3,more than $5000,Bachelor's degree
2829,235,8,8.712328767,Novelty,Novelty_repetitions,3,more than $5000,Bachelor's degree
2830,235,8,8.712328767,Uncertainty reduction,Uncertainty_cards,2,more than $5000,Bachelor's degree
2831,235,8,8.712328767,Uncertainty reduction,Uncertainty_die,4,more than $5000,Bachelor's degree
2832,235,8,8.712328767,Uncertainty reduction,Uncertainty_pixels,2,more than $5000,Bachelor's degree
2833,236,7,7.890410959,Agency,Agency_butterflies,5,more than $5000,Master's degree
2834,236,7,7.890410959,Agency,Agency_doors,4,more than $5000,Master's degree
2835,236,7,7.890410959,Agency,Agency_envelopes,6,more than $5000,Master's degree
2836,236,7,7.890410959,Information,Information_pics,3,more than $5000,Master's degree
2837,236,7,7.890410959,Information,Information_poems,2,more than $5000,Master's degree
2838,236,7,7.890410959,Information,Information_trivia,5,more than $5000,Master's degree
2839,236,7,7.890410959,Novelty,Novelty_animals,3,more than $5000,Master's degree
2840,236,7,7.890410959,Novelty,Novelty_objects,3,more than $5000,Master's degree
2841,236,7,7.890410959,Novelty,Novelty_repetitions,6,more than $5000,Master's degree
2842,236,7,7.890410959,Uncertainty reduction,Uncertainty_cards,6,more than $5000,Master's degree
2843,236,7,7.890410959,Uncertainty reduction,Uncertainty_die,2,more than $5000,Master's degree
2844,236,7,7.890410959,Uncertainty reduction,Uncertainty_pixels,1,more than $5000,Master's degree
2845,237,11,11.17808219,Agency,Agency_butterflies,1,more than $5000,Master's degree
2846,237,11,11.17808219,Agency,Agency_doors,1,more than $5000,Master's degree
2847,237,11,11.17808219,Agency,Agency_envelopes,1,more than $5000,Master's degree
2848,237,11,11.17808219,Information,Information_pics,1,more than $5000,Master's degree
2849,237,11,11.17808219,Information,Information_poems,2,more than $5000,Master's degree
2850,237,11,11.17808219,Information,Information_trivia,2,more than $5000,Master's degree
2851,237,11,11.17808219,Novelty,Novelty_animals,1,more than $5000,Master's degree
2852,237,11,11.17808219,Novelty,Novelty_objects,-1,more than $5000,Master's degree
2853,237,11,11.17808219,Novelty,Novelty_repetitions,3,more than $5000,Master's degree
2854,237,11,11.17808219,Uncertainty reduction,Uncertainty_cards,0,more than $5000,Master's degree
2855,237,11,11.17808219,Uncertainty reduction,Uncertainty_die,0,more than $5000,Master's degree
2856,237,11,11.17808219,Uncertainty reduction,Uncertainty_pixels,0,more than $5000,Master's degree
2857,238,4,4.602739726,Agency,Agency_butterflies,-6,more than $5000,Bachelor's degree
2858,238,4,4.602739726,Agency,Agency_doors,0,more than $5000,Bachelor's degree
2859,238,4,4.602739726,Agency,Agency_envelopes,0,more than $5000,Bachelor's degree
2860,238,4,4.602739726,Information,Information_pics,-6,more than $5000,Bachelor's degree
2861,238,4,4.602739726,Information,Information_poems,-6,more than $5000,Bachelor's degree
2862,238,4,4.602739726,Information,Information_trivia,-6,more than $5000,Bachelor's degree
2863,238,4,4.602739726,Novelty,Novelty_animals,0,more than $5000,Bachelor's degree
2864,238,4,4.602739726,Novelty,Novelty_objects,0,more than $5000,Bachelor's degree
2865,238,4,4.602739726,Novelty,Novelty_repetitions,-6,more than $5000,Bachelor's degree
2866,238,4,4.602739726,Uncertainty reduction,Uncertainty_cards,-2,more than $5000,Bachelor's degree
2867,238,4,4.602739726,Uncertainty reduction,Uncertainty_die,3,more than $5000,Bachelor's degree
2868,238,4,4.602739726,Uncertainty reduction,Uncertainty_pixels,6,more than $5000,Bachelor's degree
2869,239,9,9.369863014,Agency,Agency_butterflies,1,more than $5000,"Some college, no degree"
2870,239,9,9.369863014,Agency,Agency_doors,1,more than $5000,"Some college, no degree"
2871,239,9,9.369863014,Agency,Agency_envelopes,1,more than $5000,"Some college, no degree"
2872,239,9,9.369863014,Information,Information_pics,-2,more than $5000,"Some college, no degree"
2873,239,9,9.369863014,Information,Information_poems,0,more than $5000,"Some college, no degree"
2874,239,9,9.369863014,Information,Information_trivia,0,more than $5000,"Some college, no degree"
2875,239,9,9.369863014,Novelty,Novelty_animals,1,more than $5000,"Some college, no degree"
2876,239,9,9.369863014,Novelty,Novelty_objects,0,more than $5000,"Some college, no degree"
2877,239,9,9.369863014,Novelty,Novelty_repetitions,2,more than $5000,"Some college, no degree"
2878,239,9,9.369863014,Uncertainty reduction,Uncertainty_cards,0,more than $5000,"Some college, no degree"
2879,239,9,9.369863014,Uncertainty reduction,Uncertainty_die,1,more than $5000,"Some college, no degree"
2880,239,9,9.369863014,Uncertainty reduction,Uncertainty_pixels,2,more than $5000,"Some college, no degree"
2881,240,8,8.547945205,Agency,Agency_butterflies,6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2882,240,8,8.547945205,Agency,Agency_doors,1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2883,240,8,8.547945205,Agency,Agency_envelopes,6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2884,240,8,8.547945205,Information,Information_pics,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2885,240,8,8.547945205,Information,Information_poems,-6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2886,240,8,8.547945205,Information,Information_trivia,6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2887,240,8,8.547945205,Novelty,Novelty_animals,6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2888,240,8,8.547945205,Novelty,Novelty_objects,6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2889,240,8,8.547945205,Novelty,Novelty_repetitions,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2890,240,8,8.547945205,Uncertainty reduction,Uncertainty_cards,-6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2891,240,8,8.547945205,Uncertainty reduction,Uncertainty_die,2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2892,240,8,8.547945205,Uncertainty reduction,Uncertainty_pixels,-6,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2893,241,7,7.726027397,Agency,Agency_butterflies,2,between $1500 and $2000,Master's degree
2894,241,7,7.726027397,Agency,Agency_doors,1,between $1500 and $2000,Master's degree
2895,241,7,7.726027397,Agency,Agency_envelopes,2,between $1500 and $2000,Master's degree
2896,241,7,7.726027397,Information,Information_pics,2,between $1500 and $2000,Master's degree
2897,241,7,7.726027397,Information,Information_poems,2,between $1500 and $2000,Master's degree
2898,241,7,7.726027397,Information,Information_trivia,2,between $1500 and $2000,Master's degree
2899,241,7,7.726027397,Novelty,Novelty_animals,1,between $1500 and $2000,Master's degree
2900,241,7,7.726027397,Novelty,Novelty_objects,2,between $1500 and $2000,Master's degree
2901,241,7,7.726027397,Novelty,Novelty_repetitions,5,between $1500 and $2000,Master's degree
2902,241,7,7.726027397,Uncertainty reduction,Uncertainty_cards,1,between $1500 and $2000,Master's degree
2903,241,7,7.726027397,Uncertainty reduction,Uncertainty_die,1,between $1500 and $2000,Master's degree
2904,241,7,7.726027397,Uncertainty reduction,Uncertainty_pixels,2,between $1500 and $2000,Master's degree
2905,242,6,6.657534247,Agency,Agency_butterflies,0,Prefer not to say,"Some college, no degree"
2906,242,6,6.657534247,Agency,Agency_doors,0,Prefer not to say,"Some college, no degree"
2907,242,6,6.657534247,Agency,Agency_envelopes,0,Prefer not to say,"Some college, no degree"
2908,242,6,6.657534247,Information,Information_pics,3,Prefer not to say,"Some college, no degree"
2909,242,6,6.657534247,Information,Information_poems,0,Prefer not to say,"Some college, no degree"
2910,242,6,6.657534247,Information,Information_trivia,0,Prefer not to say,"Some college, no degree"
2911,242,6,6.657534247,Novelty,Novelty_animals,0,Prefer not to say,"Some college, no degree"
2912,242,6,6.657534247,Novelty,Novelty_objects,1,Prefer not to say,"Some college, no degree"
2913,242,6,6.657534247,Novelty,Novelty_repetitions,2,Prefer not to say,"Some college, no degree"
2914,242,6,6.657534247,Uncertainty reduction,Uncertainty_cards,0,Prefer not to say,"Some college, no degree"
2915,242,6,6.657534247,Uncertainty reduction,Uncertainty_die,2,Prefer not to say,"Some college, no degree"
2916,242,6,6.657534247,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,"Some college, no degree"
2917,243,8,8.219178082,Agency,Agency_butterflies,3,between $3000 and $5000,Master's degree
2918,243,8,8.219178082,Agency,Agency_doors,0,between $3000 and $5000,Master's degree
2919,243,8,8.219178082,Agency,Agency_envelopes,-2,between $3000 and $5000,Master's degree
2920,243,8,8.219178082,Information,Information_pics,3,between $3000 and $5000,Master's degree
2921,243,8,8.219178082,Information,Information_poems,-1,between $3000 and $5000,Master's degree
2922,243,8,8.219178082,Information,Information_trivia,-2,between $3000 and $5000,Master's degree
2923,243,8,8.219178082,Novelty,Novelty_animals,0,between $3000 and $5000,Master's degree
2924,243,8,8.219178082,Novelty,Novelty_objects,2,between $3000 and $5000,Master's degree
2925,243,8,8.219178082,Novelty,Novelty_repetitions,5,between $3000 and $5000,Master's degree
2926,243,8,8.219178082,Uncertainty reduction,Uncertainty_cards,1,between $3000 and $5000,Master's degree
2927,243,8,8.219178082,Uncertainty reduction,Uncertainty_die,4,between $3000 and $5000,Master's degree
2928,243,8,8.219178082,Uncertainty reduction,Uncertainty_pixels,2,between $3000 and $5000,Master's degree
2929,244,7,7.068493151,Agency,Agency_butterflies,0,Prefer not to say,Bachelor's degree
2930,244,7,7.068493151,Agency,Agency_doors,0,Prefer not to say,Bachelor's degree
2931,244,7,7.068493151,Agency,Agency_envelopes,0,Prefer not to say,Bachelor's degree
2932,244,7,7.068493151,Information,Information_pics,0,Prefer not to say,Bachelor's degree
2933,244,7,7.068493151,Information,Information_poems,1,Prefer not to say,Bachelor's degree
2934,244,7,7.068493151,Information,Information_trivia,0,Prefer not to say,Bachelor's degree
2935,244,7,7.068493151,Novelty,Novelty_animals,0,Prefer not to say,Bachelor's degree
2936,244,7,7.068493151,Novelty,Novelty_objects,0,Prefer not to say,Bachelor's degree
2937,244,7,7.068493151,Novelty,Novelty_repetitions,6,Prefer not to say,Bachelor's degree
2938,244,7,7.068493151,Uncertainty reduction,Uncertainty_cards,1,Prefer not to say,Bachelor's degree
2939,244,7,7.068493151,Uncertainty reduction,Uncertainty_die,1,Prefer not to say,Bachelor's degree
2940,244,7,7.068493151,Uncertainty reduction,Uncertainty_pixels,0,Prefer not to say,Bachelor's degree
2941,245,12,12.82191781,Agency,Agency_butterflies,0,between $500 and $1000,"Some college, no degree"
2942,245,12,12.82191781,Agency,Agency_doors,-2,between $500 and $1000,"Some college, no degree"
2943,245,12,12.82191781,Agency,Agency_envelopes,-1,between $500 and $1000,"Some college, no degree"
2944,245,12,12.82191781,Information,Information_pics,-2,between $500 and $1000,"Some college, no degree"
2945,245,12,12.82191781,Information,Information_poems,-1,between $500 and $1000,"Some college, no degree"
2946,245,12,12.82191781,Information,Information_trivia,-3,between $500 and $1000,"Some college, no degree"
2947,245,12,12.82191781,Novelty,Novelty_animals,6,between $500 and $1000,"Some college, no degree"
2948,245,12,12.82191781,Novelty,Novelty_objects,3,between $500 and $1000,"Some college, no degree"
2949,245,12,12.82191781,Novelty,Novelty_repetitions,1,between $500 and $1000,"Some college, no degree"
2950,245,12,12.82191781,Uncertainty reduction,Uncertainty_cards,0,between $500 and $1000,"Some college, no degree"
2951,245,12,12.82191781,Uncertainty reduction,Uncertainty_die,-3,between $500 and $1000,"Some college, no degree"
2952,245,12,12.82191781,Uncertainty reduction,Uncertainty_pixels,0,between $500 and $1000,"Some college, no degree"
2953,246,10,10.93150685,Agency,Agency_butterflies,-2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2954,246,10,10.93150685,Agency,Agency_doors,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2955,246,10,10.93150685,Agency,Agency_envelopes,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2956,246,10,10.93150685,Information,Information_pics,5,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2957,246,10,10.93150685,Information,Information_poems,2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2958,246,10,10.93150685,Information,Information_trivia,6,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2959,246,10,10.93150685,Novelty,Novelty_animals,2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2960,246,10,10.93150685,Novelty,Novelty_objects,1,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2961,246,10,10.93150685,Novelty,Novelty_repetitions,6,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2962,246,10,10.93150685,Uncertainty reduction,Uncertainty_cards,2,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2963,246,10,10.93150685,Uncertainty reduction,Uncertainty_die,3,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2964,246,10,10.93150685,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,"Doctorate degree (e.g., PhD, EdD)"
2965,247,10,10.68493151,Agency,Agency_butterflies,1,more than $5000,Bachelor's degree
2966,247,10,10.68493151,Agency,Agency_doors,0,more than $5000,Bachelor's degree
2967,247,10,10.68493151,Agency,Agency_envelopes,0,more than $5000,Bachelor's degree
2968,247,10,10.68493151,Information,Information_pics,3,more than $5000,Bachelor's degree
2969,247,10,10.68493151,Information,Information_poems,3,more than $5000,Bachelor's degree
2970,247,10,10.68493151,Information,Information_trivia,6,more than $5000,Bachelor's degree
2971,247,10,10.68493151,Novelty,Novelty_animals,2,more than $5000,Bachelor's degree
2972,247,10,10.68493151,Novelty,Novelty_objects,-2,more than $5000,Bachelor's degree
2973,247,10,10.68493151,Novelty,Novelty_repetitions,3,more than $5000,Bachelor's degree
2974,247,10,10.68493151,Uncertainty reduction,Uncertainty_cards,4,more than $5000,Bachelor's degree
2975,247,10,10.68493151,Uncertainty reduction,Uncertainty_die,0,more than $5000,Bachelor's degree
2976,247,10,10.68493151,Uncertainty reduction,Uncertainty_pixels,4,more than $5000,Bachelor's degree
2977,248,4,4.191780822,Agency,Agency_butterflies,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2978,248,4,4.191780822,Agency,Agency_doors,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2979,248,4,4.191780822,Agency,Agency_envelopes,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2980,248,4,4.191780822,Information,Information_pics,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2981,248,4,4.191780822,Information,Information_poems,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2982,248,4,4.191780822,Information,Information_trivia,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2983,248,4,4.191780822,Novelty,Novelty_animals,-1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2984,248,4,4.191780822,Novelty,Novelty_objects,-1,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2985,248,4,4.191780822,Novelty,Novelty_repetitions,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2986,248,4,4.191780822,Uncertainty reduction,Uncertainty_cards,2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2987,248,4,4.191780822,Uncertainty reduction,Uncertainty_die,0,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2988,248,4,4.191780822,Uncertainty reduction,Uncertainty_pixels,-2,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
2989,249,7,7.479452055,Agency,Agency_butterflies,2,between $3000 and $5000,Bachelor's degree
2990,249,7,7.479452055,Agency,Agency_doors,1,between $3000 and $5000,Bachelor's degree
2991,249,7,7.479452055,Agency,Agency_envelopes,0,between $3000 and $5000,Bachelor's degree
2992,249,7,7.479452055,Information,Information_pics,-1,between $3000 and $5000,Bachelor's degree
2993,249,7,7.479452055,Information,Information_poems,0,between $3000 and $5000,Bachelor's degree
2994,249,7,7.479452055,Information,Information_trivia,0,between $3000 and $5000,Bachelor's degree
2995,249,7,7.479452055,Novelty,Novelty_animals,3,between $3000 and $5000,Bachelor's degree
2996,249,7,7.479452055,Novelty,Novelty_objects,-1,between $3000 and $5000,Bachelor's degree
2997,249,7,7.479452055,Novelty,Novelty_repetitions,1,between $3000 and $5000,Bachelor's degree
2998,249,7,7.479452055,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Bachelor's degree
2999,249,7,7.479452055,Uncertainty reduction,Uncertainty_die,1,between $3000 and $5000,Bachelor's degree
3000,249,7,7.479452055,Uncertainty reduction,Uncertainty_pixels,0,between $3000 and $5000,Bachelor's degree
3001,250,5,5.835616438,Agency,Agency_butterflies,0,more than $5000,Master's degree
3002,250,5,5.835616438,Agency,Agency_doors,0,more than $5000,Master's degree
3003,250,5,5.835616438,Agency,Agency_envelopes,0,more than $5000,Master's degree
3004,250,5,5.835616438,Information,Information_pics,0,more than $5000,Master's degree
3005,250,5,5.835616438,Information,Information_poems,0,more than $5000,Master's degree
3006,250,5,5.835616438,Information,Information_trivia,0,more than $5000,Master's degree
3007,250,5,5.835616438,Novelty,Novelty_animals,3,more than $5000,Master's degree
3008,250,5,5.835616438,Novelty,Novelty_objects,-5,more than $5000,Master's degree
3009,250,5,5.835616438,Novelty,Novelty_repetitions,0,more than $5000,Master's degree
3010,250,5,5.835616438,Uncertainty reduction,Uncertainty_cards,6,more than $5000,Master's degree
3011,250,5,5.835616438,Uncertainty reduction,Uncertainty_die,6,more than $5000,Master's degree
3012,250,5,5.835616438,Uncertainty reduction,Uncertainty_pixels,-6,more than $5000,Master's degree
3013,251,10,10.02739726,Agency,Agency_butterflies,0,between $3000 and $5000,Bachelor's degree
3014,251,10,10.02739726,Agency,Agency_doors,-1,between $3000 and $5000,Bachelor's degree
3015,251,10,10.02739726,Agency,Agency_envelopes,0,between $3000 and $5000,Bachelor's degree
3016,251,10,10.02739726,Information,Information_pics,0,between $3000 and $5000,Bachelor's degree
3017,251,10,10.02739726,Information,Information_poems,1,between $3000 and $5000,Bachelor's degree
3018,251,10,10.02739726,Information,Information_trivia,1,between $3000 and $5000,Bachelor's degree
3019,251,10,10.02739726,Novelty,Novelty_animals,1,between $3000 and $5000,Bachelor's degree
3020,251,10,10.02739726,Novelty,Novelty_objects,1,between $3000 and $5000,Bachelor's degree
3021,251,10,10.02739726,Novelty,Novelty_repetitions,2,between $3000 and $5000,Bachelor's degree
3022,251,10,10.02739726,Uncertainty reduction,Uncertainty_cards,0,between $3000 and $5000,Bachelor's degree
3023,251,10,10.02739726,Uncertainty reduction,Uncertainty_die,0,between $3000 and $5000,Bachelor's degree
3024,251,10,10.02739726,Uncertainty reduction,Uncertainty_pixels,-1,between $3000 and $5000,Bachelor's degree
3025,252,10,10.43835616,Agency,Agency_butterflies,1,more than $5000,Master's degree
3026,252,10,10.43835616,Agency,Agency_doors,3,more than $5000,Master's degree
3027,252,10,10.43835616,Agency,Agency_envelopes,0,more than $5000,Master's degree
