ID,age,age_rounded,category,subCategory,Difference,consistency,cognitive_abilities,income,degree
215,6,6.904109589,Agency,Agency_butterflies,-3,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Agency,Agency_doors,3,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Social,Control_faces,3,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Sensory,Control_texture,3,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Knowledge,Information_poems,-3,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Knowledge,Information_trivia,-4,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Novelty,Novelty_animals,-6,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Novelty,Novelty_repetitions,0,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Uncertainty reduction,Uncertainty_cards,3,0.186244172,0.166666667,between $3000 and $5000,Associate degree
215,6,6.904109589,Uncertainty reduction,Uncertainty_pixels,0,0.186244172,0.166666667,between $3000 and $5000,Associate degree
216,4,4.273972603,Agency,Agency_butterflies,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Agency,Agency_doors,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Social,Control_faces,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Sensory,Control_texture,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Knowledge,Information_poems,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Knowledge,Information_trivia,-3,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Novelty,Novelty_animals,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Novelty,Novelty_repetitions,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Uncertainty reduction,Uncertainty_cards,0,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
216,4,4.273972603,Uncertainty reduction,Uncertainty_pixels,-3,0.666666667,0.125,Prefer not to say,"Professional degree (e.g., MD, JD)"
217,5,5.506849315,Agency,Agency_butterflies,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Agency,Agency_doors,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Social,Control_faces,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Sensory,Control_texture,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Knowledge,Information_poems,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Knowledge,Information_trivia,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Novelty,Novelty_animals,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Novelty,Novelty_repetitions,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Uncertainty reduction,Uncertainty_cards,0,NA,0.166666667,more than $5000,Bachelor's degree
217,5,5.506849315,Uncertainty reduction,Uncertainty_pixels,0,NA,0.166666667,more than $5000,Bachelor's degree
218,4,4.356164384,Agency,Agency_butterflies,6,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Agency,Agency_doors,1,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Social,Control_faces,3,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Sensory,Control_texture,0,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Knowledge,Information_poems,0,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Knowledge,Information_trivia,6,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Novelty,Novelty_animals,0,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Novelty,Novelty_repetitions,0,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Uncertainty reduction,Uncertainty_cards,0,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
218,4,4.356164384,Uncertainty reduction,Uncertainty_pixels,0,-0.411718717,0.166666667,between $3000 and $5000,Master's degree
219,11,11.17808219,Agency,Agency_butterflies,-1,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Agency,Agency_doors,4,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Social,Control_faces,0,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Sensory,Control_texture,4,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Knowledge,Information_poems,3,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Knowledge,Information_trivia,4,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Novelty,Novelty_animals,0,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Novelty,Novelty_repetitions,3,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Uncertainty reduction,Uncertainty_cards,4,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
219,11,11.17808219,Uncertainty reduction,Uncertainty_pixels,-4,0.436124374,0.416666667,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Agency,Agency_butterflies,1,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Agency,Agency_doors,0,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Social,Control_faces,0,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Sensory,Control_texture,0,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Knowledge,Information_poems,2,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Knowledge,Information_trivia,2,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Novelty,Novelty_animals,0,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Novelty,Novelty_repetitions,3,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Uncertainty reduction,Uncertainty_cards,1,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
220,8,8.547945205,Uncertainty reduction,Uncertainty_pixels,0,0.225414227,0.291666667,between $2000 and $3000,"Doctorate degree (e.g., PhD, EdD)"
221,11,11.26027397,Agency,Agency_butterflies,0,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Agency,Agency_doors,1,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Social,Control_faces,0,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Sensory,Control_texture,1,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Knowledge,Information_poems,6,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Knowledge,Information_trivia,2,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Novelty,Novelty_animals,0,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Novelty,Novelty_repetitions,5,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Uncertainty reduction,Uncertainty_cards,0,0.548487892,0.375,between $500 and $1000,Master's degree
221,11,11.26027397,Uncertainty reduction,Uncertainty_pixels,-1,0.548487892,0.375,between $500 and $1000,Master's degree
222,12,12.82191781,Agency,Agency_butterflies,2,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Agency,Agency_doors,2,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Social,Control_faces,-1,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Sensory,Control_texture,-1,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Knowledge,Information_poems,-3,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Knowledge,Information_trivia,2,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Novelty,Novelty_animals,2,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Novelty,Novelty_repetitions,0,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Uncertainty reduction,Uncertainty_cards,4,NA,NA,between $500 and $1000,Master's degree
222,12,12.82191781,Uncertainty reduction,Uncertainty_pixels,0,NA,NA,between $500 and $1000,Master's degree
223,5,5.671232877,Agency,Agency_butterflies,6,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Agency,Agency_doors,6,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Social,Control_faces,6,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Sensory,Control_texture,-3,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Knowledge,Information_poems,6,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Knowledge,Information_trivia,0,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Novelty,Novelty_animals,0,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Novelty,Novelty_repetitions,0,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Uncertainty reduction,Uncertainty_cards,-6,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
223,5,5.671232877,Uncertainty reduction,Uncertainty_pixels,0,0.457862196,0.416666667,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Agency,Agency_butterflies,0,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Agency,Agency_doors,2,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Social,Control_faces,-3,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Sensory,Control_texture,2,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Knowledge,Information_poems,0,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Knowledge,Information_trivia,1,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Novelty,Novelty_animals,1,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Novelty,Novelty_repetitions,5,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Uncertainty reduction,Uncertainty_cards,0,NA,NA,between $3000 and $5000,Bachelor's degree
224,9,9.945205479,Uncertainty reduction,Uncertainty_pixels,-1,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Agency,Agency_butterflies,0,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Agency,Agency_doors,0,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Social,Control_faces,0,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Sensory,Control_texture,0,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Knowledge,Information_poems,2,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Knowledge,Information_trivia,2,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Novelty,Novelty_animals,1,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Novelty,Novelty_repetitions,2,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Uncertainty reduction,Uncertainty_cards,0,NA,NA,between $3000 and $5000,Bachelor's degree
225,8,8.876712329,Uncertainty reduction,Uncertainty_pixels,0,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Agency,Agency_butterflies,0,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Agency,Agency_doors,2,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Social,Control_faces,0,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Sensory,Control_texture,0,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Knowledge,Information_poems,2,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Knowledge,Information_trivia,0,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Novelty,Novelty_animals,2,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Novelty,Novelty_repetitions,2,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Uncertainty reduction,Uncertainty_cards,1,NA,NA,between $3000 and $5000,Bachelor's degree
226,12,12.65753425,Uncertainty reduction,Uncertainty_pixels,0,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Agency,Agency_butterflies,0,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Agency,Agency_doors,6,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Social,Control_faces,0,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Sensory,Control_texture,0,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Knowledge,Information_poems,0,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Knowledge,Information_trivia,-2,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Novelty,Novelty_animals,-1,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Novelty,Novelty_repetitions,-5,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Uncertainty reduction,Uncertainty_cards,0,NA,NA,between $3000 and $5000,Bachelor's degree
227,4,4.767123288,Uncertainty reduction,Uncertainty_pixels,0,NA,NA,between $3000 and $5000,Bachelor's degree
228,10,10.43835616,Agency,Agency_butterflies,1,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Agency,Agency_doors,0,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Social,Control_faces,0,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Sensory,Control_texture,1,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Knowledge,Information_poems,0,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Knowledge,Information_trivia,1,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Novelty,Novelty_animals,0,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Novelty,Novelty_repetitions,1,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Uncertainty reduction,Uncertainty_cards,0,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
228,10,10.43835616,Uncertainty reduction,Uncertainty_pixels,0,0.801783726,0.416666667,between $2000 and $3000,Bachelor's degree
229,8,8.630136986,Agency,Agency_butterflies,0,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Agency,Agency_doors,0,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Social,Control_faces,1,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Sensory,Control_texture,0,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Knowledge,Information_poems,-2,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Knowledge,Information_trivia,1,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Novelty,Novelty_animals,3,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Novelty,Novelty_repetitions,2,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Uncertainty reduction,Uncertainty_cards,0,0.841212219,0.416666667,more than $5000,Master's degree
229,8,8.630136986,Uncertainty reduction,Uncertainty_pixels,1,0.841212219,0.416666667,more than $5000,Master's degree
230,10,9.698630137,Agency,Agency_butterflies,0,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Agency,Agency_doors,0,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Social,Control_faces,3,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Sensory,Control_texture,4,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Knowledge,Information_poems,2,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Knowledge,Information_trivia,0,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Novelty,Novelty_animals,-5,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Novelty,Novelty_repetitions,4,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Uncertainty reduction,Uncertainty_cards,5,NA,NA,more than $5000,Master's degree
230,10,9.698630137,Uncertainty reduction,Uncertainty_pixels,-1,NA,NA,more than $5000,Master's degree
231,9,9.698630137,Agency,Agency_butterflies,4,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Agency,Agency_doors,1,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Social,Control_faces,3,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Sensory,Control_texture,0,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Knowledge,Information_poems,-1,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Knowledge,Information_trivia,2,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Novelty,Novelty_animals,0,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Novelty,Novelty_repetitions,2,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Uncertainty reduction,Uncertainty_cards,5,0.28406226,0.458333333,more than $5000,Bachelor's degree
231,9,9.698630137,Uncertainty reduction,Uncertainty_pixels,-1,0.28406226,0.458333333,more than $5000,Bachelor's degree
232,10,11.01369863,Agency,Agency_butterflies,0,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Agency,Agency_doors,2,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Social,Control_faces,1,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Sensory,Control_texture,0,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Knowledge,Information_poems,0,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Knowledge,Information_trivia,1,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Novelty,Novelty_animals,0,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Novelty,Novelty_repetitions,1,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Uncertainty reduction,Uncertainty_cards,2,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
232,10,11.01369863,Uncertainty reduction,Uncertainty_pixels,0,0.83223972,0.333333333,between $3000 and $5000,Bachelor's degree
233,11,11.26027397,Agency,Agency_butterflies,2,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Agency,Agency_doors,-1,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Social,Control_faces,0,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Sensory,Control_texture,4,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Knowledge,Information_poems,4,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Knowledge,Information_trivia,4,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Novelty,Novelty_animals,3,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Novelty,Novelty_repetitions,3,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Uncertainty reduction,Uncertainty_cards,5,0.456435465,0.458333333,more than $5000,Bachelor's degree
233,11,11.26027397,Uncertainty reduction,Uncertainty_pixels,0,0.456435465,0.458333333,more than $5000,Bachelor's degree
234,4,4.438356164,Agency,Agency_butterflies,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Agency,Agency_doors,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Social,Control_faces,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Sensory,Control_texture,3,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Knowledge,Information_poems,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Knowledge,Information_trivia,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Novelty,Novelty_animals,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Novelty,Novelty_repetitions,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Uncertainty reduction,Uncertainty_cards,0,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
234,4,4.438356164,Uncertainty reduction,Uncertainty_pixels,6,-0.087002219,0.25,Prefer not to say,"Doctorate degree (e.g., PhD, EdD)"
235,12,12.32876712,Agency,Agency_butterflies,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Agency,Agency_doors,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Social,Control_faces,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Sensory,Control_texture,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Knowledge,Information_poems,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Knowledge,Information_trivia,3,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Novelty,Novelty_animals,-1,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Novelty,Novelty_repetitions,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Uncertainty reduction,Uncertainty_cards,0,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
235,12,12.32876712,Uncertainty reduction,Uncertainty_pixels,1,0.800085677,0.416666667,between $3000 and $5000,"Some college, no degree"
236,7,7.068493151,Agency,Agency_butterflies,4,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Agency,Agency_doors,2,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Social,Control_faces,3,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Sensory,Control_texture,0,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Knowledge,Information_poems,4,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Knowledge,Information_trivia,-1,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Novelty,Novelty_animals,3,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Novelty,Novelty_repetitions,5,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Uncertainty reduction,Uncertainty_cards,3,-0.030983894,0.25,Prefer not to say,Master's degree
236,7,7.068493151,Uncertainty reduction,Uncertainty_pixels,-2,-0.030983894,0.25,Prefer not to say,Master's degree
237,4,4.273972603,Agency,Agency_butterflies,0,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Agency,Agency_doors,0,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Social,Control_faces,6,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Sensory,Control_texture,6,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Knowledge,Information_poems,-6,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Knowledge,Information_trivia,3,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Novelty,Novelty_animals,0,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Novelty,Novelty_repetitions,0,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Uncertainty reduction,Uncertainty_cards,0,NA,NA,more than $5000,Master's degree
237,4,4.273972603,Uncertainty reduction,Uncertainty_pixels,0,NA,NA,more than $5000,Master's degree
238,7,7.397260274,Agency,Agency_butterflies,-1,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Agency,Agency_doors,4,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Social,Control_faces,-1,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Sensory,Control_texture,-1,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Knowledge,Information_poems,2,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Knowledge,Information_trivia,1,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Novelty,Novelty_animals,3,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Novelty,Novelty_repetitions,6,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Uncertainty reduction,Uncertainty_cards,6,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
238,7,7.397260274,Uncertainty reduction,Uncertainty_pixels,0,0.764285121,0.333333333,more than $5000,"Doctorate degree (e.g., PhD, EdD)"
239,4,4.520547945,Agency,Agency_butterflies,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Agency,Agency_doors,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Social,Control_faces,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Sensory,Control_texture,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Knowledge,Information_poems,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Knowledge,Information_trivia,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Novelty,Novelty_animals,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Novelty,Novelty_repetitions,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Uncertainty reduction,Uncertainty_cards,0,NA,0.333333333,Prefer not to say,Master's degree
239,4,4.520547945,Uncertainty reduction,Uncertainty_pixels,0,NA,0.333333333,Prefer not to say,Master's degree
240,10,10.68493151,Agency,Agency_butterflies,2,-0.028769601,0.208333333,more than $5000,Bachelor's degree
240,10,10.68493151,Agency,Agency_doors,4,-0.028769601,0.208333333,more than $5000,Bachelor's degree
240,10,10.68493151,Social,Control_faces,0,-0.028769601,0.208333333,more than $5000,Bachelor's degree
240,10,10.68493151,Sensory,Control_texture,6,-0.028769601,0.208333333,more than $5000,Bachelor's degree
240,10,10.68493151,Knowledge,Information_poems,-6,-0.028769601,0.208333333,more than $5000,Bachelor's degree
